time,acceleration,v,x,y,yaw,x_ref_dev,reasons_policymaker,reasons_driver,reasons_cyclist
11.200000000000001,-1.9463023736170481e-10,8.333333333301065,1.2114784247613046,12.955301349890421,1.4459491804885691,0.0053707169440280035,1,0.5168513344917017,0.2781195564518391
11.3,-4.94410088578551e-10,8.333333333251623,1.315247650470122,13.782148610413705,1.4759203274446562,0.005457907900341325,1,0.5066169923655921,1
11.4,-5.447299859773243e-11,8.333333333246175,1.3941924224594087,14.611734149949193,1.5081265425257513,0.006081533786091119,1,0.496585303791412,1
11.5,3.1463583797089286e-10,8.333333333277638,1.4463830638826083,15.44343155969492,1.5368807452715023,0.007782286626965019,1,0.4867522559599741,1
11.600000000000001,3.5071754700521425e-10,8.33333333331271,1.4746406304686681,16.276285661183167,1.5555735534466388,0.012291317669437696,1,1,1
11.700000000000001,-2.342163977905418e-08,8.333333330970547,1.4873257849844832,17.10952244103384,1.562972416419817,0.016655252897811865,1,1,1
11.8,-9.999999993336424,7.333333331636904,1.4938456437774166,17.94283026860536,1.5654988876300713,0.01267421500432575,1,1,1
11.9,-8.513948402764296,6.4819384913604745,1.4977304143277006,18.676153312077158,1.5682872129538101,0.006154356214577605,1,1,1
12.0,-9.99999999986466,5.481938491374009,1.4993568047797423,19.324345120812737,1.569225620909007,0.0022695856724157526,1,1,1
12.100000000000001,-8.632547245917864,4.6186837667822225,1.5002178557311385,19.8725382937211,1.5704193819794598,0.000643195219022008,1,1,1
12.200000000000001,-5.500532764862672,4.068630490295956,1.5003919546170188,20.334406637586486,1.5707146430321237,0.0002178557307959128,1,1,1
12.3,-9.999999999526018,3.0686304903433537,1.50042518872176,20.74126968525874,1.570964988732837,0.0003919546169481869,1,1,1
12.4,-5.203338044937428,2.548296685849611,1.500373432605473,21.048132729928433,1.5709364399036503,0.0004251887209629768,1,1,1
12.5,-9.977202458235395,1.5505764400260715,1.5003377276285217,21.302962396012028,1.5709491414979946,0.0003734326051498815,1,1,1
12.600000000000001,-9.99999999987497,0.5505764400385745,1.5003140325407827,21.458020038204157,1.5708982744582842,0.0003377276282299224,1,1,1
12.700000000000001,-1.434003300878448,0.4071761099507297,1.5003084195426346,21.5130776819219,1.5708902741364543,0.00031403254045914153,1,1,1
12.8,-0.5248322059612741,0.3546928893546023,1.5003045942313327,21.553795292737284,1.5708901061618699,0.00030841954251714654,1,1,1
12.9,-0.02941825020705006,0.3517510643338973,1.500301267943874,21.589264581516776,1.5708901116194651,0.000304594231140376,1,1,1
13.0,-0.055664056620424965,0.34618465867185483,1.500297969052693,21.624439687795473,1.570890134081366,0.00030126794378992905,1,1,1
13.100000000000001,-0.07974620678394467,0.3382100379934604,1.500294721588353,21.65905815351034,1.5708901504092652,0.00029796905260837114,1,1,1
13.200000000000001,-0.1016127229242923,0.32804876570103114,1.5002915483795398,21.692879157160824,1.570890160157173,0.00029472158831667095,1,1,1
13.3,-0.12123470236967764,0.3159252954640634,1.5002884701876766,21.72568403358651,1.5708901633083863,0.00029154837951606005,1,1,1
13.4,-0.13859948742988543,0.3020653467210749,1.500285505654856,21.757276562993827,1.570890160230889,0.00028847018683308967,1,1,1
13.5,-0.15371867048687463,0.2866934796723874,1.5002826712719226,21.787483097532956,1.5708901516290008,0.00028550565405938144,1,1,1
13.600000000000001,-0.1666165897350944,0.27003182069887793,1.5002799813751098,21.816152445374005,1.570890138447288,0.0002826712708745571,1,1,1
13.700000000000001,-0.1773356189856725,0.2522982588003107,1.5002774481619836,21.84315562732507,1.5708901217893116,0.0002799813742973001,1,1,1
13.8,-0.1859330573027578,0.23370495307003492,1.5002750817306096,21.868385453094124,1.5708901028355597,0.00027744816196806354,1,1,1
13.9,-0.19247747526712672,0.21445720554332223,1.5002728901380946,21.891755948298368,1.5708900827538674,0.0002750817305916531,1,1,1
14.0,-0.1970536109351692,0.1947518444498053,1.5002708794740012,21.913201668758443,1.5708900626336415,0.00027289013805287254,1,1,1
14.100000000000001,-0.19975039202741762,0.17477680524706354,1.500269053951255,21.932676853117865,1.5708900434134079,0.00027087947397208545,1,1,1
